category	file	line	token
mascot	scripts/.voice-corpus-6-8.json	16189	Milo
mascot	scripts/.voice-corpus-6-8.json	16196	Milo
mascot	scripts/.voice-corpus-6-8.json	16203	Milo
mascot	scripts/.voice-corpus-6-8.json	16210	Milo
mascot	scripts/.voice-corpus-6-8.json	16217	Milo
mascot	scripts/.voice-corpus-6-8.json	16224	Milo
mascot	scripts/.voice-corpus-6-8.json	16231	Milo
mascot	scripts/.voice-corpus-6-8.json	16238	Milo
mascot	scripts/.voice-corpus-6-8.json	16245	Milo
mascot	scripts/.voice-corpus-6-8.json	16252	Milo
mascot	scripts/.voice-corpus-6-8.json	16259	Milo
mascot	scripts/.voice-corpus-6-8.json	16266	Milo
mascot	scripts/.voice-corpus-6-8.json	16273	Milo
mascot	scripts/.voice-corpus-6-8.json	16280	Milo
mascot	scripts/.voice-corpus-6-8.json	16287	Milo
mascot	scripts/.voice-corpus-6-8.json	16294	Milo
mascot	scripts/.voice-corpus-6-8.json	16301	Milo
mascot	scripts/.voice-corpus-6-8.json	16308	Milo
mascot	scripts/.voice-corpus-6-8.json	16315	Milo
mascot	scripts/.voice-corpus-6-8.json	16322	Milo
mascot	scripts/.voice-corpus-6-8.json	16329	Milo
mascot	scripts/.voice-corpus-6-8.json	16336	Milo
mascot	scripts/.voice-corpus-6-8.json	16343	Milo
mascot	scripts/.voice-corpus-6-8.json	16350	Milo
mascot	scripts/.voice-corpus-6-8.json	16357	Milo
mascot	scripts/.voice-corpus-6-8.json	16364	Milo
mascot	scripts/.voice-corpus-6-8.json	16371	Milo
mascot	scripts/.voice-corpus-6-8.json	16378	Milo
mascot	scripts/.voice-corpus-6-8.json	16385	Milo
mascot	scripts/.voice-corpus-6-8.json	16392	Milo
mascot	scripts/.voice-corpus-6-8.json	16399	Milo
mascot	scripts/.voice-corpus-6-8.json	16406	Milo
mascot	scripts/.voice-corpus-6-8.json	16413	Milo
mascot	scripts/.voice-corpus-6-8.json	16420	Milo
mascot	scripts/.voice-corpus-6-8.json	16427	Milo
mascot	scripts/.voice-corpus-6-8.json	16434	Milo
mascot	scripts/.voice-corpus-6-8.json	16441	Milo
mascot	scripts/.voice-corpus-6-8.json	16448	Milo
mascot	scripts/.voice-corpus-6-8.json	16455	Milo
mascot	scripts/.voice-corpus-6-8.json	16462	Milo
mascot	scripts/.voice-corpus-6-8.json	16469	Milo
mascot	scripts/.voice-corpus-6-8.json	16476	Milo
mascot	scripts/.voice-corpus-6-8.json	16483	Milo
mascot	scripts/.voice-corpus-6-8.json	16490	Milo
mascot	scripts/.voice-corpus-6-8.json	16497	Milo
mascot	scripts/.voice-corpus-6-8.json	16504	Milo
mascot	scripts/.voice-corpus-6-8.json	16511	Milo
mascot	scripts/.voice-corpus-6-8.json	16518	Milo
mascot	scripts/.voice-corpus-6-8.json	16525	Milo
mascot	scripts/.voice-corpus-6-8.json	16532	Milo
mascot	scripts/.voice-corpus-6-8.json	16539	Milo
mascot	scripts/.voice-corpus-6-8.json	16546	Milo
mascot	scripts/.voice-corpus-6-8.json	16553	Milo
mascot	scripts/.voice-corpus-6-8.json	16560	Milo
mascot	scripts/.voice-corpus-6-8.json	16567	Milo
mascot	scripts/.voice-corpus-6-8.json	16574	Milo
mascot	scripts/.voice-corpus-6-8.json	16581	Milo
mascot	scripts/.voice-corpus-6-8.json	16588	Milo
mascot	scripts/.voice-corpus-6-8.json	16595	Milo
mascot	scripts/.voice-corpus-6-8.json	16602	Milo
mascot	scripts/.voice-corpus-6-8.json	16609	Milo
mascot	scripts/.voice-corpus-6-8.json	16616	Milo
mascot	scripts/.voice-corpus-6-8.json	16623	Milo
mascot	scripts/.voice-corpus-6-8.json	16630	Milo
mascot	scripts/.voice-corpus-6-8.json	16637	Milo
mascot	scripts/.voice-corpus-6-8.json	16644	Milo
mascot	scripts/.voice-corpus-6-8.json	16651	Milo
mascot	scripts/.voice-corpus-6-8.json	16658	Milo
mascot	scripts/.voice-corpus-6-8.json	16665	Milo
mascot	scripts/.voice-corpus-6-8.json	16672	Milo
mascot	scripts/.voice-corpus-6-8.json	16679	Milo
mascot	scripts/.voice-corpus-6-8.json	16686	Milo
mascot	scripts/.voice-corpus-6-8.json	16693	Milo
mascot	scripts/.voice-corpus-6-8.json	16700	Milo
mascot	scripts/.voice-corpus-6-8.json	16707	Milo
mascot	scripts/.voice-corpus-6-8.json	16714	Milo
mascot	scripts/.voice-corpus-6-8.json	16721	Milo
mascot	scripts/.voice-corpus-6-8.json	16728	Milo
mascot	scripts/.voice-corpus-6-8.json	16735	Milo
mascot	scripts/.voice-corpus-6-8.json	16742	Milo
mascot	scripts/.voice-corpus-6-8.json	16749	Milo
mascot	scripts/.voice-corpus-6-8.json	16756	Milo
mascot	scripts/.voice-corpus-6-8.json	16763	Milo
mascot	scripts/.voice-corpus-6-8.json	16770	Milo
mascot	scripts/.voice-corpus-6-8.json	16777	Milo
mascot	scripts/.voice-corpus-6-8.json	16784	Milo
mascot	scripts/.voice-corpus-6-8.json	16791	Milo
mascot	scripts/.voice-corpus-6-8.json	16798	Milo
mascot	scripts/.voice-corpus-6-8.json	16805	Milo
mascot	scripts/.voice-corpus-6-8.json	16812	Milo
mascot	scripts/.voice-corpus-6-8.json	16819	Milo
mascot	scripts/.voice-corpus-6-8.json	16826	Milo
mascot	scripts/.voice-corpus-6-8.json	16833	Milo
mascot	scripts/.voice-corpus-6-8.json	16840	Milo
mascot	scripts/.voice-corpus-6-8.json	16847	Milo
mascot	scripts/.voice-corpus-6-8.json	16854	Milo
mascot	scripts/.voice-corpus-6-8.json	16861	Milo
mascot	scripts/.voice-corpus-6-8.json	16868	Milo
mascot	scripts/.voice-corpus-6-8.json	16875	Milo
mascot	scripts/.voice-corpus-6-8.json	16882	Milo
mascot	scripts/.voice-corpus-6-8.json	16889	Milo
mascot	scripts/.voice-corpus-6-8.json	16896	Milo
mascot	scripts/.voice-corpus-6-8.json	16903	Milo
mascot	scripts/.voice-corpus-6-8.json	16910	Milo
mascot	scripts/.voice-corpus-6-8.json	16917	Milo
mascot	scripts/.voice-corpus-6-8.json	16924	Milo
mascot	scripts/.voice-corpus-6-8.json	16931	Milo
mascot	scripts/.voice-corpus-6-8.json	16938	Milo
mascot	scripts/.voice-corpus-6-8.json	16945	Milo
mascot	scripts/.voice-corpus-6-8.json	16952	Milo
mascot	scripts/.voice-corpus-6-8.json	16959	Milo
mascot	scripts/.voice-corpus-6-8.json	16966	Milo
mascot	scripts/.voice-corpus-6-8.json	16973	Milo
mascot	scripts/.voice-corpus-6-8.json	16980	Milo
mascot	scripts/.voice-corpus-6-8.json	16987	Milo
mascot	scripts/.voice-corpus-6-8.json	16994	Milo
mascot	scripts/.voice-corpus-6-8.json	17001	Milo
mascot	scripts/.voice-corpus-6-8.json	17008	Milo
mascot	scripts/.voice-corpus-6-8.json	17015	Milo
mascot	scripts/.voice-corpus-6-8.json	17022	Milo
mascot	scripts/.voice-corpus-6-8.json	17029	Milo
mascot	scripts/.voice-corpus-6-8.json	17036	Milo
mascot	scripts/.voice-corpus-6-8.json	17043	Milo
mascot	scripts/.voice-corpus-6-8.json	17050	Milo
mascot	scripts/.voice-corpus-6-8.json	17057	Milo
mascot	scripts/.voice-corpus-6-8.json	17064	Milo
mascot	scripts/.voice-corpus-6-8.json	17071	Milo
mascot	scripts/.voice-corpus-6-8.json	17078	Milo
mascot	scripts/.voice-corpus-6-8.json	17085	Milo
mascot	scripts/.voice-corpus-6-8.json	17092	Milo
mascot	scripts/.voice-corpus-6-8.json	17099	Milo
mascot	scripts/.voice-corpus-6-8.json	17106	Milo
mascot	scripts/.voice-corpus-6-8.json	17113	Milo
mascot	scripts/.voice-corpus-6-8.json	17120	Milo
mascot	scripts/.voice-corpus-6-8.json	17127	Milo
mascot	scripts/.voice-corpus-6-8.json	17134	Milo
mascot	scripts/.voice-corpus-6-8.json	17141	Milo
mascot	scripts/.voice-corpus-6-8.json	17148	Milo
mascot	scripts/.voice-corpus-6-8.json	17155	Milo
mascot	scripts/.voice-corpus-6-8.json	17162	Milo
mascot	scripts/.voice-corpus-6-8.json	17169	Milo
mascot	scripts/.voice-corpus-6-8.json	17176	Milo
mascot	scripts/.voice-corpus-6-8.json	17183	Milo
mascot	scripts/.voice-corpus-6-8.json	17190	Milo
mascot	scripts/.voice-corpus-6-8.json	17197	Milo
mascot	scripts/.voice-corpus-6-8.json	17204	Milo
mascot	scripts/.voice-corpus-6-8.json	17211	Milo
mascot	scripts/.voice-corpus-6-8.json	17218	Milo
mascot	scripts/.voice-corpus-6-8.json	17225	Milo
mascot	scripts/.voice-corpus-6-8.json	17232	Milo
mascot	scripts/.voice-corpus-6-8.json	17239	Milo
mascot	scripts/.voice-corpus-6-8.json	17246	Milo
mascot	scripts/.voice-corpus-6-8.json	17253	Milo
mascot	scripts/.voice-corpus-6-8.json	17260	Milo
mascot	scripts/.voice-corpus-6-8.json	17267	Milo
mascot	scripts/.voice-corpus-6-8.json	17274	Milo
mascot	scripts/.voice-corpus-6-8.json	17281	Milo
mascot	scripts/.voice-corpus-6-8.json	17288	Milo
mascot	scripts/.voice-corpus-6-8.json	17295	Milo
mascot	scripts/.voice-corpus-6-8.json	17302	Milo
mascot	scripts/.voice-corpus-6-8.json	17309	Milo
mascot	scripts/.voice-corpus-6-8.json	17316	Milo
mascot	scripts/.voice-corpus-6-8.json	17323	Milo
mascot	scripts/.voice-corpus-6-8.json	17330	Milo
mascot	scripts/.voice-corpus-6-8.json	17337	Milo
mascot	scripts/.voice-corpus-6-8.json	17344	Milo
mascot	scripts/.voice-corpus-6-8.json	17351	Milo
mascot	scripts/.voice-corpus-6-8.json	17358	Milo
mascot	scripts/.voice-corpus-6-8.json	17365	Milo
mascot	scripts/.voice-corpus-6-8.json	17372	Milo
mascot	scripts/.voice-corpus-6-8.json	17379	Milo
mascot	scripts/.voice-corpus-6-8.json	17386	Milo
mascot	scripts/.voice-corpus-6-8.json	17393	Milo
mascot	scripts/.voice-corpus-6-8.json	17400	Milo
mascot	scripts/.voice-corpus-6-8.json	17407	Milo
mascot	scripts/.voice-corpus-6-8.json	17414	Milo
mascot	scripts/.voice-corpus-6-8.json	17421	Milo
mascot	scripts/.voice-corpus-6-8.json	17428	Milo
mascot	scripts/.voice-corpus-6-8.json	17435	Milo
mascot	scripts/.voice-corpus-6-8.json	17442	Milo
mascot	scripts/.voice-corpus-6-8.json	17449	Milo
mascot	scripts/.voice-corpus-6-8.json	17456	Milo
mascot	scripts/.voice-corpus-6-8.json	17463	Milo
mascot	scripts/.voice-corpus-6-8.json	17470	Milo
mascot	scripts/.voice-corpus-6-8.json	17477	Milo
mascot	scripts/.voice-corpus-6-8.json	17484	Milo
mascot	scripts/.voice-corpus-6-8.json	17491	Milo
mascot	scripts/.voice-corpus-6-8.json	17498	Milo
mascot	scripts/.voice-corpus-6-8.json	17505	Milo
mascot	scripts/.voice-corpus-6-8.json	17512	Milo
mascot	scripts/.voice-corpus-6-8.json	17519	Milo
mascot	scripts/.voice-corpus-6-8.json	17526	Milo
mascot	scripts/.voice-corpus-6-8.json	17533	Milo
mascot	scripts/.voice-corpus-6-8.json	17540	Milo
mascot	scripts/.voice-corpus-6-8.json	17547	Milo
mascot	scripts/.voice-corpus-6-8.json	17554	Milo
mascot	scripts/.voice-corpus-6-8.json	17561	Milo
mascot	scripts/.voice-corpus-6-8.json	17568	Milo
mascot	scripts/.voice-corpus-6-8.json	17575	Milo
mascot	scripts/.voice-corpus-6-8.json	17582	Milo
mascot	scripts/.voice-corpus-6-8.json	17589	Milo
mascot	scripts/.voice-corpus-6-8.json	17596	Milo
mascot	scripts/.voice-corpus-6-8.json	17603	Milo
mascot	scripts/.voice-corpus-6-8.json	17610	Milo
mascot	scripts/.voice-corpus-6-8.json	17617	Milo
mascot	scripts/.voice-corpus-6-8.json	17624	Milo
mascot	scripts/.voice-corpus-6-8.json	17631	Milo
mascot	scripts/.voice-corpus-6-8.json	17638	Milo
mascot	scripts/.voice-corpus-6-8.json	17645	Milo
mascot	scripts/.voice-corpus-6-8.json	17652	Milo
mascot	scripts/.voice-corpus-6-8.json	17659	Milo
mascot	scripts/.voice-corpus-6-8.json	17666	Milo
mascot	scripts/.voice-corpus-6-8.json	17673	Milo
mascot	scripts/.voice-corpus-6-8.json	17680	Milo
mascot	scripts/.voice-corpus-6-8.json	17687	Milo
mascot	scripts/.voice-corpus-6-8.json	17694	Milo
mascot	scripts/.voice-corpus-6-8.json	17701	Milo
mascot	scripts/.voice-corpus-6-8.json	17708	Milo
mascot	scripts/.voice-corpus-6-8.json	17715	Milo
mascot	scripts/.voice-corpus-6-8.json	17722	Milo
mascot	scripts/.voice-corpus-6-8.json	17729	Milo
mascot	scripts/.voice-corpus-6-8.json	17736	Milo
mascot	scripts/.voice-corpus-6-8.json	17743	Milo
mascot	scripts/.voice-corpus-6-8.json	17750	Milo
mascot	scripts/.voice-corpus-6-8.json	17757	Milo
mascot	scripts/.voice-corpus-6-8.json	17764	Milo
mascot	scripts/.voice-corpus-6-8.json	17771	Milo
mascot	scripts/.voice-corpus-6-8.json	17778	Milo
mascot	scripts/.voice-corpus-6-8.json	17785	Milo
mascot	scripts/.voice-corpus-6-8.json	17792	Milo
mascot	scripts/.voice-corpus-6-8.json	17799	Milo
mascot	scripts/.voice-corpus-6-8.json	17806	Milo
mascot	scripts/.voice-corpus-6-8.json	17813	Milo
mascot	scripts/.voice-corpus-6-8.json	17820	Milo
mascot	scripts/.voice-corpus-6-8.json	17827	Milo
mascot	scripts/.voice-corpus-6-8.json	17834	Milo
mascot	scripts/.voice-corpus-6-8.json	17841	Milo
mascot	scripts/.voice-corpus-6-8.json	17848	Milo
mascot	scripts/.voice-corpus-6-8.json	17855	Milo
mascot	scripts/.voice-corpus-6-8.json	17862	Milo
mascot	scripts/.voice-corpus-6-8.json	17869	Milo
mascot	scripts/.voice-corpus-6-8.json	17876	Milo
mascot	scripts/.voice-corpus-6-8.json	17883	Milo
mascot	scripts/.voice-corpus-6-8.json	17890	Milo
mascot	scripts/.voice-corpus-6-8.json	17897	Milo
mascot	scripts/.voice-corpus-6-8.json	17904	Milo
mascot	scripts/.voice-corpus-6-8.json	17911	Milo
mascot	scripts/.voice-corpus-6-8.json	19311	Milo
mascot	scripts/.voice-corpus-6-8.json	19353	Milo
mascot	scripts/.voice-corpus-6-8.json	19388	Milo
mascot	scripts/.voice-corpus-6-8.json	19423	Milo
mascot	scripts/.voice-corpus-6-8.json	19451	Milo
mascot	scripts/.voice-corpus-6-8.json	19486	Milo
mascot	scripts/.voice-corpus-6-8.json	19521	Milo
mascot	scripts/.voice-corpus-6-8.json	19549	Milo
mascot	scripts/.voice-corpus-6-8.json	19577	Milo
mascot	scripts/.voice-corpus-6-8.json	19612	Milo
mascot	scripts/.voice-corpus-6-8.json	19640	Milo
mascot	scripts/.voice-corpus-6-8.json	19668	Milo
mascot	scripts/.voice-corpus-6-8.json	19696	Milo
mascot	scripts/.voice-corpus-6-8.json	19731	Milo
mascot	scripts/.voice-corpus-6-8.json	19759	Milo
mascot	scripts/.voice-corpus-6-8.json	19787	Milo
mascot	scripts/.voice-corpus-6-8.json	19815	Milo
mascot	scripts/.voice-corpus-6-8.json	19843	Milo
mascot	scripts/.voice-corpus-6-8.json	19871	Milo
mascot	scripts/.voice-corpus-6-8.json	19899	Milo
mascot	scripts/.voice-corpus-6-8.json	19927	Milo
mascot	scripts/.voice-corpus-6-8.json	19955	Milo
mascot	scripts/.voice-corpus-6-8.json	19983	Milo
mascot	scripts/.voice-corpus-6-8.json	20011	Milo
mascot	scripts/.voice-corpus-6-8.json	20039	Milo
mascot	scripts/.voice-corpus-6-8.json	20067	Milo
mascot	scripts/.voice-corpus-6-8.json	20095	Milo
mascot	scripts/.voice-corpus-6-8.json	20123	Milo
mascot	scripts/.voice-corpus-6-8.json	20151	Milo
mascot	scripts/.voice-corpus-6-8.json	20179	Milo
mascot	scripts/.voice-corpus-6-8.json	20207	Milo
mascot	scripts/.voice-corpus-6-8.json	20235	Milo
mascot	scripts/.voice-corpus-6-8.json	20263	Milo
mascot	scripts/.voice-corpus-6-8.json	20291	Milo
mascot	scripts/.voice-corpus-6-8.json	20326	Milo
mascot	scripts/.voice-corpus-6-8.json	20354	Milo
mascot	scripts/.voice-corpus-6-8.json	20382	Milo
mascot	scripts/.voice-corpus-6-8.json	20410	Milo
mascot	scripts/.voice-corpus-6-8.json	20445	Milo
mascot	scripts/.voice-corpus-6-8.json	20473	Milo
mascot	scripts/.voice-corpus-6-8.json	20501	Milo
mascot	scripts/.voice-corpus-6-8.json	20529	Milo
mascot	scripts/.voice-corpus-6-8.json	20557	Milo
mascot	scripts/.voice-corpus-6-8.json	20585	Milo
mascot	scripts/.voice-corpus-6-8.json	20613	Milo
mascot	scripts/.voice-corpus-6-8.json	20641	Milo
mascot	scripts/.voice-corpus-6-8.json	20669	Milo
mascot	scripts/.voice-corpus-6-8.json	20697	Milo
mascot	scripts/.voice-corpus-6-8.json	20725	Milo
mascot	scripts/.voice-corpus-6-8.json	20753	Milo
mascot	scripts/.voice-corpus-6-8.json	20781	Milo
mascot	scripts/.voice-corpus-6-8.json	20809	Milo
mascot	scripts/.voice-corpus-6-8.json	20837	Milo
mascot	scripts/.voice-corpus-6-8.json	20865	Milo
mascot	scripts/.voice-corpus-6-8.json	20893	Milo
mascot	scripts/.voice-corpus-6-8.json	20921	Milo
mascot	scripts/.voice-corpus-6-8.json	22482	Milo
mascot	scripts/.voice-corpus-6-8.json	22517	Milo
mascot	scripts/.voice-corpus-6-8.json	22545	Milo
mascot	scripts/.voice-corpus-6-8.json	22573	Milo
mascot	scripts/.voice-corpus-6-8.json	22594	Milo
mascot	scripts/.voice-corpus-6-8.json	22608	Milo
mascot	scripts/.voice-corpus-6-8.json	22622	Milo
mascot	scripts/.voice-corpus-6-8.json	22629	Milo
mascot	scripts/.voice-corpus-6-8.json	22650	Milo
mascot	scripts/.voice-corpus-6-8.json	22671	Milo
mascot	scripts/.voice-corpus-6-8.json	22832	Milo
mascot	scripts/.voice-corpus-6-8.json	22853	Milo
mascot	scripts/.voice-corpus-6-8.json	22867	Milo
mascot	scripts/.voice-corpus-6-8.json	24526	Milo
mascot	scripts/.voice-corpus-6-8.json	24575	Milo
mascot	scripts/.voice-corpus-6-8.json	24603	Milo
mascot	scripts/.voice-corpus-6-8.json	24610	Milo
mascot	scripts/.voice-corpus-6-8.json	24631	Milo
mascot	scripts/.voice-corpus-6-8.json	24652	Milo
mascot	scripts/.voice-corpus-6-8.json	24673	Milo
mascot	scripts/.voice-corpus-6-8.json	24680	Milo
mascot	scripts/.voice-corpus-6-8.json	24701	Milo
mascot	scripts/.voice-corpus-6-8.json	24708	Milo
mascot	scripts/.voice-corpus-6-8.json	24722	Milo
mascot	scripts/.voice-corpus-6-8.json	24729	Milo
mascot	scripts/.voice-corpus-6-8.json	24743	Milo
mascot	scripts/.voice-corpus-6-8.json	24750	Milo
mascot	scripts/.voice-corpus-6-8.json	24764	Milo
mascot	scripts/.voice-corpus-6-8.json	24785	Milo
mascot	scripts/.voice-corpus-6-8.json	24806	Milo
mascot	scripts/.voice-corpus-6-8.json	24813	Milo
mascot	scripts/.voice-corpus-6-8.json	24827	Milo
mascot	scripts/.voice-corpus-6-8.json	24848	Milo
mascot	scripts/.voice-corpus-6-8.json	24869	Milo
mascot	scripts/.voice-corpus-6-8.json	24890	Milo
mascot	scripts/.voice-corpus-6-8.json	24897	Milo
mascot	scripts/.voice-corpus-6-8.json	24904	Milo
mascot	scripts/.voice-corpus-6-8.json	24911	Milo
mascot	scripts/.voice-corpus-6-8.json	24925	Milo
mascot	scripts/.voice-corpus-6-8.json	24946	Milo
mascot	scripts/.voice-corpus-6-8.json	24967	Milo
mascot	scripts/.voice-corpus-6-8.json	24988	Milo
mascot	scripts/.voice-corpus-6-8.json	24995	Milo
mascot	scripts/.voice-corpus-6-8.json	25009	Milo
mascot	scripts/.voice-corpus-6-8.json	25030	Milo
mascot	scripts/.voice-corpus-6-8.json	25051	Milo
mascot	scripts/.voice-corpus-6-8.json	25065	Milo
mascot	scripts/.voice-corpus-6-8.json	25072	Milo
mascot	scripts/.voice-corpus-6-8.json	25086	Milo
mascot	scripts/.voice-corpus-6-8.json	25093	Milo
mascot	scripts/.voice-corpus-6-8.json	25107	Milo
mascot	scripts/.voice-corpus-6-8.json	25128	Milo
mascot	scripts/.voice-corpus-6-8.json	25135	Milo
mascot	scripts/.voice-corpus-6-8.json	25149	Milo
mascot	scripts/.voice-corpus-6-8.json	25156	Milo
mascot	scripts/.voice-corpus-6-8.json	25170	Milo
mascot	scripts/.voice-corpus-6-8.json	25191	Milo
mascot	scripts/.voice-corpus-6-8.json	25205	Milo
mascot	scripts/.voice-corpus-6-8.json	25212	Milo
mascot	scripts/.voice-corpus-6-8.json	25226	Milo
mascot	scripts/.voice-corpus-6-8.json	25247	Milo
mascot	scripts/.voice-corpus-6-8.json	25268	Milo
mascot	scripts/.voice-corpus-6-8.json	25282	Milo
mascot	scripts/.voice-corpus-6-8.json	25303	Milo
mascot	scripts/.voice-corpus-6-8.json	25324	Milo
mascot	scripts/.voice-corpus-6-8.json	25331	Milo
mascot	scripts/.voice-corpus-6-8.json	25345	Milo
mascot	scripts/.voice-corpus-6-8.json	25366	Milo
mascot	scripts/.voice-corpus-6-8.json	25387	Milo
mascot	scripts/.voice-corpus-6-8.json	25394	Milo
mascot	scripts/.voice-corpus-6-8.json	25415	Milo
mascot	scripts/.voice-corpus-6-8.json	25429	Milo
mascot	scripts/.voice-corpus-6-8.json	25443	Milo
mascot	scripts/.voice-corpus-6-8.json	25450	Milo
mascot	scripts/.voice-corpus-6-8.json	25464	Milo
mascot	scripts/.voice-corpus-6-8.json	25478	Milo
mascot	scripts/.voice-corpus-6-8.json	25492	Milo
mascot	scripts/.voice-corpus-6-8.json	25506	Milo
mascot	scripts/.voice-corpus-6-8.json	25520	Milo
mascot	scripts/.voice-corpus-6-8.json	25534	Milo
mascot	scripts/.voice-corpus-6-8.json	25541	Milo
mascot	scripts/.voice-corpus-6-8.json	25569	Milo
mascot	scripts/.voice-corpus-6-8.json	25583	Milo
mascot	scripts/.voice-corpus-6-8.json	25590	Milo
mascot	scripts/.voice-corpus-6-8.json	25625	Milo
mascot	scripts/.voice-corpus-6-8.json	25632	Milo
mascot	scripts/.voice-corpus-6-8.json	25646	Milo
mascot	scripts/.voice-corpus-6-8.json	25653	Milo
mascot	scripts/.voice-corpus-6-8.json	25660	Milo
mascot	scripts/.voice-corpus-6-8.json	25674	Milo
mascot	scripts/.voice-corpus-6-8.json	25681	Milo
mascot	scripts/.voice-corpus-6-8.json	25723	Milo
mascot	scripts/.voice-corpus-6-8.json	25730	Milo
mascot	scripts/.voice-corpus-6-8.json	25737	Milo
mascot	scripts/.voice-corpus-6-8.json	25751	Milo
mascot	scripts/.voice-corpus-6-8.json	25758	Milo
mascot	scripts/.voice-corpus-6-8.json	25765	Milo
mascot	scripts/.voice-corpus-6-8.json	25786	Milo
mascot	scripts/.voice-corpus-6-8.json	25807	Milo
mascot	scripts/.voice-corpus-6-8.json	25821	Milo
mascot	scripts/.voice-corpus-6-8.json	25842	Milo
mascot	scripts/.voice-corpus-6-8.json	25849	Milo
mascot	scripts/.voice-corpus-6-8.json	25870	Milo
mascot	scripts/.voice-corpus-6-8.json	25877	Milo
mascot	scripts/.voice-corpus-6-8.json	25891	Milo
mascot	scripts/.voice-corpus-6-8.json	25912	Milo
mascot	scripts/.voice-corpus-6-8.json	25926	Milo
mascot	scripts/.voice-corpus-6-8.json	25933	Milo
mascot	scripts/.voice-corpus-6-8.json	25940	Milo
mascot	scripts/.voice-corpus-6-8.json	25961	Milo
mascot	scripts/.voice-corpus-6-8.json	25975	Milo
mascot	scripts/.voice-corpus-6-8.json	25989	Milo
mascot	scripts/.voice-corpus-6-8.json	26003	Milo
mascot	scripts/.voice-corpus-6-8.json	26010	Milo
mascot	scripts/.voice-corpus-6-8.json	26045	Milo
mascot	scripts/.voice-corpus-6-8.json	26066	Milo
mascot	scripts/.voice-corpus-6-8.json	26087	Milo
mascot	scripts/.voice-corpus-6-8.json	26094	Milo
mascot	scripts/.voice-corpus-6-8.json	26101	Milo
mascot	scripts/.voice-corpus-6-8.json	26115	Milo
mascot	scripts/.voice-corpus-6-8.json	26129	Milo
mascot	scripts/.voice-corpus-6-8.json	26143	Milo
mascot	scripts/.voice-corpus-6-8.json	26157	Milo
mascot	scripts/.voice-corpus-6-8.json	26171	Milo
mascot	scripts/.voice-corpus-6-8.json	26185	Milo
mascot	scripts/.voice-corpus-6-8.json	26192	Milo
mascot	scripts/.voice-corpus-6-8.json	26206	Milo
mascot	scripts/.voice-corpus-6-8.json	26220	Milo
mascot	scripts/.voice-corpus-6-8.json	26234	Milo
mascot	scripts/.voice-corpus-6-8.json	26241	Milo
mascot	scripts/.voice-corpus-6-8.json	26262	Milo
mascot	scripts/.voice-corpus-6-8.json	26276	Milo
mascot	scripts/.voice-corpus-6-8.json	26283	Milo
mascot	scripts/.voice-corpus-6-8.json	26311	Milo
